regional ag commodity price
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Eastern,regional oil,unconventional oil,0.0,0.0,0.0,0.0,3.5443,3.55667,3.59603,3.61021,3.63704,3.65477,3.67309,3.69407,3.7165,3.74147,3.77615,3.82118,3.87387,3.92545,3.96844,4.00404,4.04098,1975$/GJ,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Eastern,regional oilcrop,domestic oilcrop,0.294112,0.294112,0.294112,0.294112,0.293282,0.291503,0.291858,0.297646,0.302095,0.307862,0.312485,0.319966,0.325121,0.328997,0.331957,0.334704,0.337676,0.339976,0.340937,0.340916,0.339991,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Eastern,regional oilcrop,imported oilcrop,0.0,0.0,0.0,0.118971,0.121026,0.121169,0.121044,0.121215,0.121266,0.122457,0.122867,0.122476,0.120747,0.118775,0.116252,0.11408,0.112498,0.111027,0.10934,0.107485,0.105507,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Eastern,regional othergrain,domestic othergrain,0.135684,0.135684,0.135684,0.135684,0.141608,0.147496,0.154602,0.159004,0.162353,0.165968,0.169164,0.178062,0.1858,0.192537,0.197991,0.202325,0.205717,0.208051,0.208915,0.208701,0.207487,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Eastern,regional othergrain,imported othergrain,0.0547242,0.0490105,0.0464648,0.0519285,0.0511606,0.0508433,0.0506847,0.0512729,0.0515318,0.0518453,0.0520119,0.0526605,0.0530508,0.0532978,0.0533164,0.0532086,0.0531107,0.0529222,0.0525151,0.0519583,0.0512499,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Eastern,regional palmfruit,domestic palmfruit,0.0672621,0.0672621,0.0672621,0.0672621,0.0688142,0.0695332,0.0703498,0.0711837,0.0718693,0.072603,0.0732546,0.0744212,0.0753455,0.0761085,0.0766421,0.0770173,0.0772888,0.0774459,0.077418,0.077266,0.0770027,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Eastern,regional palmfruit,imported palmfruit,0.0415483,0.039622,0.0389481,0.0391386,0.039383,0.0396875,0.039961,0.0400192,0.0399868,0.0400156,0.0399965,0.0403331,0.040485,0.0405549,0.0404766,0.0403375,0.0401927,0.0400374,0.0398277,0.0395898,0.0393318,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Eastern,regional pork,domestic pork,1.10326,0.93594,0.872496,0.896414,0.947763,0.959557,0.972154,0.985202,0.99581,1.00702,1.01871,1.02828,1.03481,1.0391,1.0407,1.04085,1.04006,1.03776,1.03309,1.02873,1.02368,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Eastern,regional pork,imported pork,0.734032,0.652124,0.651602,0.635476,0.65406,0.657189,0.66072,0.667586,0.672432,0.676891,0.680195,0.682152,0.68239,0.681551,0.679614,0.676908,0.674015,0.67061,0.66621,0.661329,0.656028,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Eastern,regional poultry,domestic poultry,0.884215,0.780723,0.73448,0.747976,0.786085,0.790175,0.795288,0.80123,0.805829,0.811181,0.817239,0.82346,0.827669,0.830367,0.831227,0.830968,0.830061,0.828177,0.824663,0.820064,0.814329,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Eastern,regional poultry,imported poultry,0.56141,0.538681,0.530903,0.524192,0.535308,0.537304,0.539462,0.542946,0.545321,0.547432,0.549109,0.549748,0.549577,0.548877,0.5477,0.546169,0.544531,0.542636,0.540276,0.537742,0.535083,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Eastern,regional rice,domestic rice,0.0888697,0.0888697,0.0888697,0.0888697,0.0895628,0.0906028,0.0920765,0.0930937,0.0941778,0.0952244,0.0958757,0.0988017,0.101229,0.103251,0.104763,0.10592,0.106735,0.10716,0.107079,0.106652,0.10593,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Eastern,regional rice,imported rice,0.0947946,0.0996097,0.0975578,0.101917,0.103304,0.10485,0.106358,0.108153,0.111811,0.114469,0.114818,0.116151,0.116702,0.116804,0.116286,0.115408,0.114339,0.113041,0.111378,0.109524,0.107521,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Eastern,regional root_tuber,domestic root_tuber,0.0844823,0.0844823,0.0844823,0.0844823,0.0851558,0.0856746,0.0863396,0.0870927,0.0877219,0.088376,0.088978,0.0899533,0.0907821,0.0914847,0.0920546,0.0925,0.0928543,0.0931081,0.0932001,0.0931904,0.0930621,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Eastern,regional root_tuber,imported root_tuber,0.0,0.0370963,0.0393969,0.0426249,0.0424706,0.0423879,0.0422786,0.0426393,0.0429097,0.0432327,0.0434949,0.0435144,0.0434483,0.0433361,0.043166,0.0429549,0.0427401,0.0425292,0.0422929,0.0420529,0.0418057,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Eastern,regional sheepgoat,domestic sheepgoat,0.851607,0.841868,0.801754,0.761989,0.834585,0.918538,1.01821,1.12926,1.23876,1.35749,1.47756,1.55974,1.63106,1.69293,1.74298,1.78385,1.81636,1.83941,1.85011,1.85948,1.86449,1975$/kg,
